Product name,ReviewText,Rating,Source,Country
Angel,"i received a sample of this and it is a very strong perfume. it definitely isn't the kind of perfume to spray and walk through, but it smells nice when applied to the base of your neck. i wear this layered with dior's j'adore and it smells amazing.",4,Sephora,us
Angel,"Got this as a sample with my purchase. At first when I put it on the scent was overwhelming that I thought it was a cologne lol. Maybe five mins later, it became subtle and it smelled absolutely amazing throughout the day. I fell in love with it because the smell is really warm and very appealing.",4,Sephora,us
Angel,"I chose this as a free sample with a previous purchase and I immediately fell in love with this scent. It's very ""warm"" and woodsy but still has that touch of femininity to it. I think I don't have an issue with the scent because I like patchouli. If you don't, this might not be the perfume for you. I love it so much that I bought a full sized bottle. I'd most likely wear this at night moreso than during the day.",5,Sephora,us
Angel,"I am not a fan of Thierry Mugler 's Angel. It's a shame because online the description says notes of :Bergamot, Hedione, Helional, Honey, Dewberry, Red Berries, Vanilla, Caramel, Patchouli, Chocolate, Coumari. I love most of the notes found. I think its very strong once you apply the fragrance but then it becomes more subtle. I do have to admit the scent does last all day.",1,Sephora,us
Angel,Super strong and does not smell pleasant at all. I received a sample of this from Sephora.... oh geez. Lol,1,Sephora,us
Angel,"I got this as a sample and I ended up buying a big bottle bottle because it's absolutely amazing. It starts off spicy with a delicate sweetness to it, then when it dries it smells like a decadent chocolate desert. It lasts all day but it's not overwhelming. The only downside is that it's kinda pricey so I would suggest getting a sample first and trying it before you buy because it isn't going to smell the same on everyone.",5,Sephora,us
Angel,"I had been wanting to try this for a while so I picked up the rollerball. I have to say that I absolutely hated this at first, like I really wanted it off of me, but after somewhere between 30-45 minutes things changed. I spayed it one single time and it was overwhelming, but after it settled it started to smell good, like vanilla, musk, honey, caramel and patchouli. I like the scent especially for fall and winter. This is definitely one very highly concentrated perfume, the strongest that I have ever come across so you really only need a tiny bit, I'm talking like one little spritz of it and then give it 30-45 minutes to settle (I know seriously a major pain), but once it is on and has settled it will last you for the whole entire day. This perfume will definitely last you forever since you really do need such a tiny amount, I'll probably have my rollerball for more than a year before it needs replaced (I do wear several other fragrances) so I guess that is a positive thing. So overall I do like it, I like the scent, but only when it's applied in a very small amount and is given plenty of time to settle. I definitely recommend that you try this one before buying a full size bottle. Just a side note... under style it says ""soft""... I don't know how this could ever be described as soft.",4,Sephora,us
Angel,at first kinda is strong but after it settles after few seconds it smells amazing i love it im so getting it for Christmas,5,Sephora,us
Angel,"This smells like bug-spray mixed with extra strong body odour. Nothing about this good, nothing.",1,Sephora,us
Angel,"I don't think I've ever smelled a ""bad perfume in sephora"" they all smell really nice so when I received a sample from sephora of this I was expecting it to smell nice too but wow I was wrong. It's a strong smell and it smells like a spray you would spray on bugs (I swear). Not sure why maybe it's my body chemistry but no other perfume has ever smelt bad on me also this made me really noxious!!! Would never recommend.",1,Sephora,us
Angel,"I am DYING laughing while reading some of these reviews. Body chemistry changes every scent so you have to choose one that works for you. If you are silly enough to purchase an expensive fragrance without trying it on first, that's your fault. I love Chanel No. 5 on others but it smells like bug spray on me. However, I would never in a MILLION YEARS come on the internet and write a bad review of Chanel No. 5. All Thierry Mugler fragrances (men and women) are strong and last a while. I always get compliments on this one but JUST LIKE EVERY OTHER FRAGRANCE ON THE MARKET you have to try it on to see how it works for you.",5,Sephora,us
Angel,I received a sample with purchase. I personally find this perfume absolutely awful. It would NOT go away once it was on and smelled horrid on my skin.,1,Sephora,us
Angel,"I received this as a free sample and accidentally sprayed it on my hand instead of the card to sample smell it. On the plus side, it has lasted at least 6 hours through multiple hand washes and hand sanitizers. On the negative side, it has lasted. I read a review that said to not trust the people who say it smells like bug spray, I guess no one should trust me then bc that is EXACTLY what it smells like. Actually, I might like actual bug spray scent better. I would definitely say this is a try before you buy kind of perfume!",1,Sephora,us
Angel,"This perfume is so weird, but in a good way. I got a sample of it with my last order and when I first sprayed it I gagged and thought it was disgusting. I made the mistake of spraying it on myself, and really wanted to kick myself for that.

HOWEVER. Later after the initial spray died down, and I was relaxing, I caught a whiff of my clothing and I loved the smell. But the Angel perfume was the only thing I had sprayed on. I had my boyfriend smell it and he liked it as well. It was a very warm, patchouli, yet sweet scent. Very earthy and perfect for Fall/Winter. Reminds me a lot of the Lush's Karma soap. If at first spray you hate it, give it a chance! It is very concentrated and just needs to hang out with your skin chemistry for a bit to give off its real smell. Might purchase a full bottle!",4,Sephora,us
Angel,This has to be the worst fragrance I've come across for a women! I received this in my sample perfume bag and omg it was horrible that it had me gagging.,1,Sephora,us
Angel,"I absolutely love this fragrance, and have received numerous compliments on how good I smell while wearing it. It is definitely one that you either love or hate. I'm glad I LOVE IT!",5,Sephora,us
Angel,"Love it!

Also check out my blog on how to get FREE products from Sephora. http:makeupbysehar.com",5,Sephora,us
Angel,"While I wanted to love this, it isn't a highly original fragrance. It is beautiful, but also very strong. I would encourage the discerning nose to disregard the ""bug spray"" reviews and note that this is a sophisticated fragrance (like all of Thierry Mugler's fragrances), and isn't for everyone. I love Alien, but this one just didn't sit right on my skin.",3,Sephora,us
Angel,"I've never felt compelled to write a product review before trying this perfume. This smells like straight bug spray, and doesn't have the added benefit of fending off bugs.",1,Sephora,us
Angel,I really don't like this scent at all. I don't know what else to say. It just doesn't work for me,1,Sephora,us
Angel,"It really depends on your body chemistry when it comes to this perfume (that's with any scent). On me, it smelled like horrible BO! But I've smelled it on others and the scent wasn't too bad. Very strong long lasting scent. Try before you buy it! you'll either love it or hate...there's no in between with this one.",1,Sephora,us
Angel,"I received a sample of this perfume and loved it. It is now one of my favorites. For anyone who doesn't want their Angel, I will gladly take it off of your hands! : )",5,Sephora,us
Angel,"I rarely wear scent of any kind but was shopping and walked by a lady twice and the 2nd time I asked her what she was wearing, I bought some and I love it. It is a little strong at first but within 15 minutes it is clean and mystical. GREAT for me",5,Sephora,us
Angel,"When I first sprayed this, I couldn't tell if I liked it or not. I smelled like old potpourri initially, which I was not happy about. However this perfume changes scent as it dries down, it smells very warm, earthy, and like caramel. It's a very different smell and has become my favorite. If you spray it on and hate it, just give it an hour and the scent should change. Oh and btw, it lasts ALL day. No joke, this stuff has some serious staying power.",5,Sephora,us
Angel,"Someone gave this to me as a gift, and the packaging is beautiful and easily one of my favorites from a design perspective. But one spray, whether it's on myself or a piece of tissue, basically sets off a scent EXPLOSION. I'm all for perfumes that are long lasting, but when the sent is so overwhelming, I can't imagine ever wearing this out in public. My bathroom reeked of this for an entire day from just one spray. Definitely can't recommend this scent.",1,Sephora,us
Angel,"You either love this perfume, or hate it. I normally like sweet gourmand/edible type fragrances, and Angel is described as a gourmand...however I found this fragrance to be too strong and there was a note in it which I strongly disliked..I can't figure out what it is. Definitely sample it in store before buying.",2,Sephora,us
Angel,"This perfume has the worst smell I've ever encountered in my life. The sales clerk at Sephora told me that a lot of older women liked it, but even so, I cannot comprehend why. I made the mistake of spraying it on myself instead of using the tester strips to smell it, and I immediately regretted it. My nose is not usually sensitive to any particular smells, but the smell of this made me want to throw up. I tried to cover it up with another perfume but it still reeked, so if you want staying power, I commend this perfume in that sense. Smells horrible and I won't be able to stand beside anyone who smells of this perfume.",1,Sephora,us
Angel,"One of my least favorite perfume smell ever. It's terrible, the smell makes me nauseous.",1,Sephora,us
Angel,"It opens with a very STRONG patchouli on me. It is one of the few perfumes that I wanted to wash off when I sprayed it. Really dislike it. As the hours pass it settles and turns more into the vanilla/caramel which is better, but still I would never put it on again",1,Sephora,us
Angel,I looove this fragance! My only complain is the fragance doesnt stay too much on me =(. Everybody says the fragance stays long way on the skin but thats not my situation nevertheless I just have to put the perfume on frecuently because I love the smell,4,Sephora,us
Angel,"I love this scent it is one of my longest running favorites and has become a signature scent for me. I reach for it when i want comfort, sexy and strong confidence for those important meetings but it also is a delectable scent perfect for a sexy date night. Caution, A little goes a long way so I would definitty test out with a sample to know if it is right for you. The scent will also intensify with body heat so keep that in mind if you are prone to hot flashes. My only complaint is that the travel size is not a roller ball but a spray. I would much prefer a roller ball for my purse and won't repurchase the travel spray.",4,Sephora,us
Angel,"This scent didn't work on my skin. All I get is mega patchouli or something quite sharp. I don't get any chocolate or vanilla, mostly something's soapy and almost fabreeze-like. I had a sample. I've heard it's one you either love or hate, it's too bad it didn't work for me. Oh well!",1,Sephora,us
Angel,I absolutely adore this perfume. It's complex and amazing. One spray lasts all day. Worth every cent.,5,Sephora,us
Angel,I've been wearing this scent for a few years now and ALWAYS get compliments. One spray goes a long way. Definitely worth the price.,5,Sephora,us
Angel,"I've written reviews for a lot of fragrances and with maybe one exception I don't think I've ever given a fragrance less than 3 stars, but I just can't believe how bad this one smells on me! Perhaps it's my body chemistry? All I can smell is the chocolate, the coumarin, and a super spicy but artificial chemically pepper sort of smell that overwhelms everything else. Looking at the list of notes, I was expecting to love it: red berries, Bergamot, Vanilla, Honey, but I just can't smell any of that at all! So my advice is that you should definitely, DEFINITELY sample this perfume to see how it works with your body chemistry before you spend any money on it at all, just in case you find it as foul as I do. But I must concede this: this fragrance is VERY long lasting. It will last for hours, even if you try to wash it off, so use it sparingly.",1,Sephora,us
Angel,"Went on smelling a lot like Jean Nate, so I was already non-plussed with the scent. After a few hours the scent matured into what smells like a combination of Raid bug spray and baby powder. Maybe it's my skin chemistry, but this smells horrible.",1,Sephora,us
Angel,"I love Thierry Mugler fragrances, including this one. I""m sad I have to give it a poor review. It's not because of the fragrance itself, it's because the decanter is defective. It's sold as a travel spray however it is so fragile that it shattered within 24 hours in my purse. My bag smells great, and lucky for me it didn't wet my phone, but what a waste! Adding insult to injury, when I contacted Sephora (usually great customer service) and explained the defect they responded they could not replace the item as it didn't break during shipping.
If you like this parfum maybe try a larger size in a less fragile bottle, or just don't expect to use it as recommended (that is don't try carrying it in your bag). I'm sooooo disappointed!",1,Sephora,us
Angel,"This did NOT smell like it did in the store when I tried it, nor did it smell like magazine samples. I was looking forward to getting a bottle of Angel, and very disappointed in the horrid smell of it. Dare I say, just a squirt was unpleasantly strong, like a urinal or sweaty locker room. I tried to wash it off, and the awful smell is still on me. Why oh why does it smell like it's gone off?! Returning this 15ml bottle asap. Sad.",1,Sephora,us
Angel,"I received this as a sample and was really excited to try this it after reading reviews. I can see why people would like this: it's warm, lush, and sweet. I'm a fan of sweet--but not cloying scents--like some musky vanillas. I thought that this might fall into that category, since I was intrigued by the idea of a perfume that described as smelling like caramel and chocolate. However, this did not work well with my skin/natural chemistry. I imagine that if i had received this as a roller ball and could control how much ended up on my skin, I may have liked it more. But, it was too powdery for my taste and very, very sweet.

As a plus, I will say that it does have staying power in a way that some perfumes do not. This is going to sound like a backhanded compliment, but it took me a few intense handwashes to get the scent off of me. This is normally a plus for me, since I dislike having to re-apply perfume throughout the day. So, if this scent had worked for me, it would have been ace. No go, though. NBD.",2,Sephora,us
Angel,"2 for 2 - I specifically asked for a ""roller ball"" and was given this! It was not until I got home that I realized that it was a spray. It wouldn't have been so bad, if I hadn't actually specifically asked.",1,Sephora,us
Angel,"My mom sent me sample sprays years ago, this was one of them. I was hooked and everyone always compliments me and said they love the smell. So it's my fragrance of choice. I have several bottles, gift sets and it's nice when people just come up to you saying they love the perfume. I buy it when others realize they don't like it. Its definitely something that either you can or can't wear it type fragrance.",5,Sephora,us
Angel,"Definitely a perfume that is directly dependent on body chemistry -- it'll be hypnotically pleasant on some people, & absolutely horrible on other people. It smelled like patchouli and muddy chocolate pudding on me. Awful. I couldn't wash the stench off fast enough. I smelled like what I imagined a stereotypical pot-smoking, non-showering, hippie who attended Woodstock '69 would've smelled like. All that was missing was burning a stick of nag champa incense. I HIGHLY recommend that you get a free sample like I did to test it out before you buy a bottle -- what you sniff from the bottle won't be what emits from your skin. The only positive about this perfume is the convenient refillable feature of the bottle.",1,Sephora,us
Angel,"In the fragrance world, Angel was definitely a trailblazer. It is a beautiful and complex gourmand fragrance, and I absolutely HATE IT.
It is just one of those love or hate fragrances, and it wears differently on everyone. I got a sample to wear for a few days, and was out with a friend, and she was wearing it also and I didn't even recognize it. It smelled amazing on her, but turned into some kind of chocolate patchouli monster on me.",4,Sephora,us
Angel,"I am waiting for you to contact me at pamelaclayton@yahoo.com. I will gladly take your bottle of Angel off of your hands.

It is fascinating how some of us love it and some notsomuch. Lol

Love it!",5,Sephora,us
Angel,"Angle is a fragrance like no other. It's beautiful on so many levels... It begins a little sweet and the lasting notes are gorgeous. A feminine yet earthy version of patchouli that men and women alike compliment me on. The refillable star is definitely worth it. I worked in fragrance for a couple years and it was a best seller. Even though a lot of women wear this fragrance, it smells unique to each person.",5,Sephora,us
Angel,"this perfume is so amazing, its my go to perfume!!! one spray and you smell wonderful! its long lasting, which is good if youre a girl and dont alway want to carry a perfume with you !!!!!!! i love itt!!! ! i always buy a bottle !!!!!!!!!!!!!!!!!!!!",5,Sephora,us
Angel,"smell is subjective, but I found this to be quite intriguing and very pleasant. I loved it a lot actually. Between this and Alien, I lean slightly more towards Angel, but they are both exceptional perfumes. If you like delicat and barely there scents, this might not be for you, but if you are on the bold side, you will probab",5,Sephora,us
Angel,Smells like cologne..if anything try the .23fl,1,Sephora,us
Angel,"My boyfriends mom gave me a small sample spray vial of this. When i sprayed it on me, i was taken aback on how strong this is, so only one or two sprays should suffice. Its not my ideal scent but when it dries down it smells sweet and sexy. Boyfriend likes it too.",4,Sephora,us
Angel,It's s really nice bottle n really cute bc it's so small n with just a few sprays it stays on ALL DAY,5,Sephora,us
Angel,really like this perfume I'm not a big fan of perfume in general but this is really nice & subtle,5,Sephora,us
Angel,"There are not enough adjectives to describe how awful this perfume is! I sprayed it on and almost died. I can't describe the horror that permeated my nose. I had to change my clothes and take a bath. I wanted to rip my arm off. To my chargrin, my whole laundry basket now smells like this scent. I tried it again a few days to be fair and still hideous. I don't know why this is so popular! If you like it I will mail you my bottle!! I think it should have a hazard label. Use at your own risk! Lol",1,Sephora,us
Angel,"This is quite literally the worst perfume I've ever smelled in my entire life.
It smells like very bad mens cologne.",1,Sephora,us
Angel,"Sexy, perfect scent for a first date or for casual nights out.",5,Sephora,us
Angel,Wanted to love it. Some of the notes smell really good but there is something in it that I just didn't like. Ended up returning it.,2,Sephora,us
Angel,"... it wears me! I really want to love Angel; I'm a huge fan of Alien, I know this was really popular in the 90's, ""oriental gourmand"" sounds like such an amazing combo, and the bottle is so pretty. I was so intrigued by the idea of this perfume, but geez louise, it is so strong. And I don't shy away from strong perfume! But Angel is so ... weirdly dirty, from the patchouli, I guess, and weirdly sticky-smelling, from the chocolate and honey, and just, I don't know, weird. I kind of like it and am kind of repulsed and horrified by it. A lot of perfume will start loud and settle down on your skin after a while, but not this puppy. It's not a gentle guardian angel, it's the scary kind with the flaming sword that comes down from heaven to destroy cities.",3,Sephora,us
Angel,"Angel is a VERY concentrated fragrance, so use one spray, seriously.  It lasts all day and into the night.  This is a very powerful and unique scent that you either love or hate.  I love it.  I cannot stress strongly enough that one tiny spritz will be plenty for your whole body and will last all day.  I spray it on my tummy, so others can enjoy it, but it's not too close to my nose.  This is a more subtle way of wearing it.",5,Sephora,us
Angel,this smells wonderful. I get so many compliments.,5,Sephora,us
Angel,I don't get the hype over this perfume. It's the most disgusting perfume I have ever smelled. I got it as a gift and I had to return it. I wore it one time and that was enough for me. I had to endure for an entire day and I was so ready to go home and wash it off. It smells hornedeous.,1,Sephora,us
Angel,I've been wearing Angel since about 1999. I've often tried new scents just for a change but this is the one I always go back to. I never get tired of it. I've been asked countless times 'what are you wearing? It smells amazing!' and I've also noticed MEN LOVE THIS SCENT. They just do. Trust me. I feel feminine and sexy when I wear it but I also can wear it during the day or to work without it feeling overpowering or heavy. It's my absolute all-time favorite.,5,Sephora,us
Angel,"Love, love, love it!!! Go for it and you won't regret it. If you don't like it then send it to me ;-)",5,Sephora,us
Angel,This smells like my kids clothes after playing football. I had a sample and sprayed it all over and was so disgusted I had to change clothes and wipe my body down.,1,Sephora,us
Angel,"I was intrigued by this fragrance based upon the notes listed. Who wouldnt want to smell like chocolate? Anyway, i spritzed this on my wrist and went home to see how it would develop over time. All I could smell was funky melon coated in nuts and rolled in cotton candy. Where was the chocolate? ?? After two hours, turned into a hot patchouli mess. My husband told me I had to take another shower because this stuff smelled so bad, he wouldn't allow me to go to bed smelling like the ""angel of death"". Very heavy, permeates every drop of air in every room you enter. Strange name for a fragrance that is not delicate or soft as you would imagine an angel to be!!!",1,Sephora,us
Angel,"Not saying that old ladies stink, but this smells like the typical ""old lady perfume."" It wasn't strong, but very heavy-smells very peppery, spicy. It definitely lingers. Had to return this one.",1,Sephora,us
Angel,"I first tried this at the sephora in my mall because the beauty associate sprayed some on my hand, she got the surprise of her life when I almost ran out of the store in fear of almost puking everywhere! This smells so rotten and I'm a nurse so I come across bad odors all day, none of those smells compared to what I smelled with this perfume! Steering clear of this one for good! Alien is much MUCH better!",1,Sephora,us
Angel,"I'm a perfume fanatic and Angel is, without a doubt THE BEST. I get compliments on it ALL the time, and one of the guys at work wanted me to write down the name so he could buy it for his women (daughters and current girlfriend). I have the full size bottle, but I keep the travel size tubes in my overnight/carry on bags.",5,Sephora,us
Angel,"This perfume made me gag several times before it started to grow on me. For me the biggest turn off is the patchouli. I generally like heady perfumes and I honestly like patchouli, but for some reason, on my skin patchouli becomes so loud and obnoxious its offensive. Yet I keep trying this out and manage to receive compliments. I find out that this perfume is not to be sniffed right after sprayed on, at least not by my own nose. Usually after 20 minutes in the patchouli tones down and it smells better and better. I want to say that my favorite perfumes are the Alien and Gucci guilty black, both of which are straight heaven for me, yet somehow I can't stop reaching for Angel everyday and ignore the others.",4,Sephora,us
Angel,"Thierry Mugler seems to always offend me, and then ends up growing on me.

It has holding power, and is totally worth purchasing, as you only need 1-2 squirts. Dry-off seems to smell about the same.

Angel is very musky to me - very different. It claims to be ""foody,"" although I don't detect anything like that. It's a different smell that is very memorable.

I bought the refillable bottle, as you can get a discount if you take it back into the store.",5,Sephora,us
Angel,I am obsessed with Angel! It is such a amazing sent its all i think about. I get so many complement and questions on what sent im wearing.when i put it on through out the entire day !,5,Sephora,us
Angel,I love this fragrents.,5,Sephora,us
Angel,I wanted to like this perfume considering I was given a free sample of it along with my online purchase. It is very strong and not feminine or innocent as it claims to be. With another attempt to like this perfume I asked my boyfriend what he thought and he said it smells masculine. It reminded him of something his father wears. Definitely not a turn on!,1,Sephora,us
Angel,"I'm so glad that some people don't like this. If we all did we'd all be walking around wearing Angel. Though, really what is not to love...the bottle is gorgeous, I feel special just picking it up. At first whiff it's a little much, goes on heavy but wait for that drydown...it's worth it. If you try this..by all means give the scent time to develop, all good perfumes require time..I see a lot of people in stores smelling stuff and immediately deciding if they like it or not....So my advice walk around in this for a day, then decide.",5,Sephora,us
Angel,"I just like the way it smells, it makes me feel confident when I go out wearing it.",4,Sephora,us
Angel,"I received Angel as a gift over 10 years ago and instantly fell in love with it. I always get asked what I am wearing. I find that it is a better fall/winter fragrance as it smells warm, sexy, caramel, chocolaty. I definitely think it is polarizing in that you either love it or hate it. I really love it and it lasts forever. I can still smell it after a long day.",5,Sephora,us
Angel,"Luv, Luv, Luv this scent from the time i first encountered it in the perfume aisle....scent lingers--smells divine!!!
Just Say'in!!!",5,Sephora,us
Angel,"I am picky about perfume. Florals give me headaches and it's hard to find spicy scents that aren't manly. An associate recommended Angel and it's perfect. I keep a rollerball in the car and my purse to freshen up. I love the smell, try it. It's also a refillable star that you can refill at a discount in store.",4,Sephora,us
Angel,"I wanted to like this perfume because it sounded great, but it smelled horrible on me, like old expired swampy bug spray, and gave me an instant headache. I had to wash it off right away. Definitely not angelic. Try before you buy this one!",1,Sephora,us
Angel,"I bought this scent because I was following a coworker around, asking her what smelled so good. She gave up the secret and I have been hooked on this magic elixir ever since. That was 14 years ago. Now people follow me around, saying ""dang, why do you smell so good?"" totally worth it.",5,Sephora,us
Angel,i always get compliments when i wear this perfume!! People out of the blue tell me how great I smell! It's well worth every penny!!,5,Sephora,us
Angel,Very unique sent. Invigorating. On my third bottle already,5,Sephora,us
Angel,"Not for me. I had the sample and just couldn't get past the smell in the sample bottle then I heard a review on you tube on their thoughts then I thought it would smell different on the skin, nope. I tried washing it off and spraying better fragrance over it and it still over powered... just can't handle that scent",1,Sephora,us
Angel,"This fragrance smells like a Baby Boomer man. There is nothing dreamy or feminine about this at all. It is very strong, stinky, and generic. So, I guess the description is true about evoking childhood memories, because it did make me think of my dad. His smell just wasn't one of his more admirable qualities, LOL!",1,Sephora,us
Angel,"i absolutely HATE the scent of this
i know that this one in particular is either love or hate and i really really do not like this
smells so gross on and even in the bottle.
do not like by any means",1,Sephora,us
Angel,"I've heard such great things about this perfume. But, I cannot stand the smell. Perhaps it's because I'm sensitive to smell, but ohmygoodness, this smelled TERRIBLE!! Alien by Thierry Mugler didn't smell any better! Yucky, yucky, yucky! It smells stinky. There really isn't another way to put it. It smells stinky. Although fragrance smells different on different skins, I didn't like it on anyone or myself. It's a hit or miss with this one. Some people absolutely love it & some people (like myself) feel nauseated with the scent. To me, it smells like a mix of the cleaner Formula 409 & some type of tea. This is just one of those perfumes where you have to go to Sephora & smell it for yourself - don't base it off of review.",1,Sephora,us
Angel,"Angel is one of those rare finds that is so extreme it draws very extreme reactions: you either love this scent or really, really hate it. Luckily, I LOVE it! For me, the patchouli is breathtakingly strong at first whiff, but then I'm hit with a beautiful blend of honey, berries, chocolate, and sweet vanilla. All of these notes create the most unique scent I've ever smelled. This is a very warm, sexy scent that seems so classy to me, and the star bottle is just gorgeous. So far I've loved every Mugler scent I've smelled and they always last for 8+ hours on my skin, so I'd definitely recommend this to all.",5,Sephora,us
Angel,"i was really excited to try this perfume, heard so many great things about it...unfortunately i absolutely disliked it! it was VERY OVERPOWERING! i tried to spray a slight hint even, and still too powerful. i would say that its a perfume that i would recommend to wear in the evening, but even the scent of it was not complimentary at all!!! it honestly made me feel verrrrryyyy nauseated...the only way i can describe this scent is as...UGH! not the least bit pleasant.",1,Sephora,us
Angel,This one is interesting! I get more compliments when I wear this than any other perfume I own! Seems to last all day!,4,Sephora,us
Angel,Soft scent. Not overpowering at all. Lasts all day. Sexy.,5,Sephora,us
Angel,My coworker wears this and she always smells so amazing. Now I have it and I can't stop smelling myself. Only thing is it's very expensive. $150 for a 3.4 oz?,5,Sephora,us
Angel,"I'm not a fan of the super sweet scents. This perfect has a scent that is so uncharacteristic.. It is not sweet but not too masculine, if you will. I only use 1 spray on my neck then dab my wrists in it, and it lasts the entire day. I wore it to the lake and everyone (literally) asked me what I was wearing because it smelled so nice. The smell of this perfume *is* different *on* you vs. on a tester (it's a more natural smell vs when you immediately spray it out of the bottle) and it does lessen with time. I was hesitant about buying it at first. I ended up getting the refillable large perfume when it first came out about 1.5 years ago and it's still at least half full. I've definitely gotten my money's worth.

All in all, I'd recommend this to anyone, but especially fans of Burberry for women.",5,Sephora,us
Angel,I would try this on in the store and wear it for a few hours before you buy it! The scent changes within about an hour. It is pretty pungent at first. It is definitely more mature. It's my new favorite scent. I wear to bed every night and when I wake up I can still smell it.,4,Sephora,us
Angel,The smell is too strong and not that great at all. I cant even describe how awful it is. It gives off the aroma of expired old lady perfume found in the garbage.. You just have to get a whiff yourself. Bleh.,1,Sephora,us
Angel,Totally not for me. It's very strong. Good thing for people that do like it- it lasted all day.,2,Sephora,us
Angel,"This is a very strong scent for a woman. To me it smells like root beer, black licorice and cheap baby powder. Awful. It does last a long time so I'll give it 2 stars for longevity.",2,Sephora,us
Angel,"Hands down ANGEL Is an amazing scen sandlewood , vanilla , amber , musk , and chocolate fuse so well together as well as last for 1 sometimes multiple days lingering luxuriousl in fabrics or in hair",5,Sephora,us
Angel,This is my signature scent. my holy grail a must have that smells all day long on me.,5,Sephora,us
Angel,I truly enjoy wearing this scent. It's staying power is remarkable and smells different than any other scents.,5,Sephora,us
Angel,"Love it and a MUST have. It's elegant, classy and too over bearing but stands out.",5,Sephora,us
Angel,"The first time I smelled this perfume, I was 15 in my local sephora. And guess what? I hated it! Flash forward and I'm 20 years old, and now can't function without a squirt of this on me. Why the change of heart? What I'm assuming is a body chemistry change ala puberty made it actually smell good on me. So my advice is to try it on you before you buy, it's going to smell different on everyone. I love the way it smells? To me I get more spicy honey-vanilla scent then anything else but then again when I first smelled it, it was straight patchouli smelling. This perfume is a classic, and if you like it, then buy it. It smells like the classy girl at the bar who sips a whisky all night and turns down every boy. I would recommend this to everyone.",5,Sephora,us
Angel,"A few spritz of this EDP will do.

I used about 4 sprays of this on my jacket to work one day and the whole office smelled like me ALL day, it was awkward. It was obviously pretty strong because I can smell my jacket hanging from my office chair from the other end of the office hallway. The perfuming body lotion smells very nice and I get compliments ALL the time. However, the EDP is quite intense. It definitely lasts a long time.",4,Sephora,us
Angel,"This does smell great and stays on for long periods of time (ESPECIALLY clothing), beware - this stuff is POTENT. One spritz is all you need and I would even suggest applying it outdoors, if possible.",3,Sephora,us
Angel,"To me, this fragrance smells anything but soft and angelic like I was expecting. It smells more like a cologne and is definitely something I would not wear.",1,Sephora,us
Angel,"I really love this perfume. I don't wear this during the warm weather months; I feel like it's more of a winter scent. It's extremely heavy and a little goes a long way, IMO.",5,Sephora,us
Angel,"This isn't for everyone. It's a scent that really smells totally different on ppl. It has hints of various flowers (like lily of the valley and Jasmine), coconut, melon, vanilla, chocolate, patchuli etc... it works for me. I also find it doesn't fade on me as others say. If you like the smell out of the bottle but don’t like it on you, I recommend Jean Paul Goultier original. ..",5,Sephora,us
Angel,"I received a sample of this and was not impressed. It smelled musky (in a bad way) and was not a smell I enjoyed. I can smell some of the chocolate-y hints toward the end of the smell, but it has this almost ""man-like"" scent right up front. I gave it two stars because it is an interesting smell and I am sure there are those that love this. I won't be purchasing this one though.",2,Sephora,us
Angel,I was expecting something radically different based on the description and reviews... for some reason it just came off as a rancid/rotting scent on me. Not cute. :(,2,Sephora,us
Angel,"I loved this fragrance for the first hour. Was sexy and slightly grapefruit, with a hint of chocolate. But after an hour turns patchouli scented, and thats not the scent for me.",3,Sephora,us
Angel,"I have this and the EDT, and I definitely prefer the EDT. This scent has a strong patchouli scent that I don't really like. It's still wearable, but I don't get the chocolate-y smell either. I find that if it's too strong, you can dab a little off with tissue right when you spray it.",3,Sephora,us
Angel,"This is an all around yummy fragrance without being too candy coated and young. Its a more grown up kind of sweet, like a chocolate martini. Men really love this I must say. And so do I. It has depth and complexity but it stays sweet all the way through.",4,Sephora,us
Angel,"i don't know what half of the ""notes"" are as described in the scent...i mean, what's a helional? but i don't have to know, because this fragrance truly is heavenly. i can't get enough of it and i get compliments every time i wear it. light enough that it's not overpowering but strong enough that you don't feel as though the scent is gone by lunchtime. also the hair perfume is great!",5,Sephora,us
Angel,"I have been wearing Angel for almost 20 years and it's hands-down my absolute favorite fragrance (obviously). I have always received compliments on Angel. To me, the sign of a great fragrance is one that you put on and can no longer smell after a short time. This is that fragrance for me. Fresh, crisp, sexy and light.",5,Sephora,us
Angel,The scent lasts all day. It's such a warm fragrance it makes me happy.,5,Sephora,us
Angel,"Once every two months or so, my body chemistry is just right for this perfume. It smells amazing on me in the summer - like one night stands, coffee and chocolate...wild. But in the Fall, Winter, and Spring, this perfume makes me smell like an old man with massive B.O. - lt makes me smell dirty - like that sharp armpit musk. I probably won't buy it again because it will last me until I die.",2,Sephora,us
Angel,"I bought a small bottle of this because it was one of the editors picks. It wasn't for me. I don't want to bash the fragrance because I thought it smelled good and it is a very good quality. I gave it to a co-worker and his wife loves it.
Just didn't go with my body chemistry.",3,Sephora,us
Angel,I love love love my angel since it first came out!!!! Everyone loves to smell it on me and the daily complements keep on rolling!!!!,5,Sephora,us
Angel,"i endlessly receive compliments when i wear this scent. It has a sexiness to it, a slight warmth, &chocolate undertones. This one is a keeper for me.
The secret: must wear it "" lightly"".....",5,Sephora,us
