Bazaarvoice;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
All Reviews Report;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Review ID;Submission Date;Initial Publish Date;Product ID;Product Name;Review Title;Review Text;Product Page URL;Review Authorization Source;Moderation Status;Content Codes;User ID;BV_FE_EXPAND;BV_FE_FAMILY;EAN;Category;Category ID;Top Level Category;Top Level Category ID;"Category
Hierarchy";Product Brand;Featured Badge;Staff Badge;Expert Badge;Merit Rank;Is a Ratings-Only Review;User Nickname;User Location;Shared Review with Facebook;Review Published Email;Review Commented Email;Overall Rating;Recommend to a Friend;Pros;Cons;Client Comments;Photo 1;Photo 2;Video 1;# of Comments;"# of Comments
Approved";"# of Comments
Rejected";"# of Comments
in Moderation";"# of Comments 
with Photo";"# of Comments 
with Video";"# of Helpful
Votes";"# of Not Helpful
Votes";"# of Inappropriate
Votes";Client Response 1;Response Department 1;Response Name 1;Response Type 1;Age;Using Thierry Mugler for;Gender;Received free product;Verified Purchaser;Net Promoter Score;Net Promoter Comment;Campaign ID;Locale;Originating Domain;Display Code;Session Parameters
194216900;12/15/2017;12/16/2017;M020604002;Aura MUGLER Eau de Parfum;Nice earthy grounded;I really like this scent. It's a bit dark and woodsy, earthy, but not like a strong musk. It's very unique. I was unsure if I would like it at first but it meshed with my skin wonderfully and I love it. The only problem I have is that it doesn't seem to last very long on me. I received a complimentary sample of this product.;https://www.muglerusa.com/fragrance/womens-perfumes/aura-mugler/perfumes/aura-mugler-eau-de-parfum-M020604002.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;l1jdoh8yd1fp1i422guu3tzpg;BV_FE_FAMILY:M020604002;M020604002;;Perfumes;aura-mugler-perfumes;Fragrance;fragrance;Fragrance > Women's Perfumes > Aura MUGLER > Perfumes;MUGLER;;;;;;Mysticobra;Nj;0;Yes;No;4;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;26-35;Less than 1 year;Female;;;;;BV_RATING_SUMMARY;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
194216866;12/15/2017;12/16/2017;M020604002;Aura MUGLER Eau de Parfum;Great fragrance!;This was a really nice fragrance. It is a little strong so a little goes a long way which is great because a bottle will last you a long time! I received a free sample front Influenster for an honest review.;https://www.muglerusa.com/fragrance/womens-perfumes/aura-mugler/perfumes/aura-mugler-eau-de-parfum-M020604002.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;ln5lr9kivcfw51iux895o3rb3;BV_FE_FAMILY:M020604002;M020604002;;Perfumes;aura-mugler-perfumes;Fragrance;fragrance;Fragrance > Women's Perfumes > Aura MUGLER > Perfumes;MUGLER;;;;;;Sij56456;MN;0;Yes;No;4;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;26-35;Less than 1 year;Female;;;;;BV_RATING_SUMMARY;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
194216157;12/15/2017;12/16/2017;M020604002;Aura MUGLER Eau de Parfum;Interesting;I’ve been wearing this for a couple days now and at first I thought it was very strong but when in settles into my skin it left a gorgeous crisp , clean but exciting scent behind. The first day I wore it during the daytime but I don’t feel like for me it’s a daytime scent. Great for going out in the evening. I would repurchase this again. It is one of the most unique perfumes I have. I received this product complimentary for testing purposes;https://www.muglerusa.com/fragrance/womens-perfumes/aura-mugler/perfumes/aura-mugler-eau-de-parfum-M020604002.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;26dyiijsrr6gccnraiojsu9j7;BV_FE_FAMILY:M020604002;M020604002;;Perfumes;aura-mugler-perfumes;Fragrance;fragrance;Fragrance > Women's Perfumes > Aura MUGLER > Perfumes;MUGLER;;;;;;Tiffnyxo;Pennsylvania;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;26-35;1-3 years;Female;;;;;BV_RATING_SUMMARY;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
194214165;12/15/2017;12/15/2017;M020604002;Aura MUGLER Eau de Parfum;Sexy and animalistic;My first impression of Aura Mugler was, “Wow, beautiful bottle!” I’ve been equally impressed by the actual fragrance. The smell is a floral and sweet. You honestly don’t need to spray a lot because it does come off strong at first and then begins to mellow. I sprayed it very early and it lasted all day. My husband came home from work and the first thing he said was, “you smell sexy.” Seriously, it has made my day. Easily one of my favorite perfumes. I did receive a sample fragrance but I asked my husband to get me a bottle for Christmas. It is so worth it.;https://www.muglerusa.com/fragrance/womens-perfumes/aura-mugler/perfumes/aura-mugler-eau-de-parfum-M020604002.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;ABC;5zxlz8xlricbyanj5myb5isge;BV_FE_FAMILY:M020604002;M020604002;;Perfumes;aura-mugler-perfumes;Fragrance;fragrance;Fragrance > Women's Perfumes > Aura MUGLER > Perfumes;MUGLER;;;;;;Nicole;Virginia, USA;1;Yes;No;5;Yes;;;12/15/2017 09:29 (thierrymugler-en_us) Approved by client;;;;0;0;0;0;0;0;10;1;0;;;;;26-35;Less than 1 year;Female;;;;;BV_RATING_SUMMARY;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
194212315;12/15/2017;12/15/2017;M020604002;Aura MUGLER Eau de Parfum;Unique Scent;"I tried this perfume recently and it was surprisingly unique. The scent is very fragrant, only a small spritz it necessary. The packaging is very unique and actually very pretty. I would recommend this perfume to anyone that wants to try something different than common floral scents. 
I received a sample of the product in exchange for my honest review.";https://www.muglerusa.com/fragrance/womens-perfumes/aura-mugler/perfumes/aura-mugler-eau-de-parfum-M020604002.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;mpvkshdta43al1hcd27j2xst0;BV_FE_FAMILY:M020604002;M020604002;;Perfumes;aura-mugler-perfumes;Fragrance;fragrance;Fragrance > Women's Perfumes > Aura MUGLER > Perfumes;MUGLER;;;;;;SarahD;Clinton Township, MI;0;Yes;No;4;Yes;;;;;;;0;0;0;0;0;0;3;0;0;;;;;26-35;Less than 1 year;Female;;;;;BV_RATING_SUMMARY;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
194210459;12/15/2017;12/15/2017;M020604002;Aura MUGLER Eau de Parfum;Aura Mugler Parfum, Smells wonderful!!;Aura Mugler Parfum smells wonderful! The scent is light and girlie! I received this product free for testing purposes.;https://www.muglerusa.com/fragrance/womens-perfumes/aura-mugler/perfumes/aura-mugler-eau-de-parfum-M020604002.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;thqnauten3dp6vbsc72ksz126;BV_FE_FAMILY:M020604002;M020604002;;Perfumes;aura-mugler-perfumes;Fragrance;fragrance;Fragrance > Women's Perfumes > Aura MUGLER > Perfumes;MUGLER;;;;;;NB00;NC;0;Yes;No;4;Yes;;;;;;;0;0;0;0;0;0;2;0;0;;;;;26-35;Less than 1 year;Female;;;;;BV_RATING_SUMMARY;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
194205520;12/14/2017;12/15/2017;M020604002;Aura MUGLER Eau de Parfum;A sensual fragrance to awaken the senses;"I am glad to have received a complimentary sample to express my honest opinion of Aura Mugler. I am someone who is very sensitive to fragrance smells; often feeling an immediate headache after trying a scent. I can honestly say this is an intriguing, unique smell that isn't offensive. However, It is balance therefore not understated. The scent reminds me of caramelized vanilla out in a green luscious field. A clean yet sweet smell that I find interesting and wearable.";https://www.muglerusa.com/fragrance/womens-perfumes/aura-mugler/perfumes/aura-mugler-eau-de-parfum-M020604002.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;q73wj1rdd3xqd0hgyc3e9dizz;BV_FE_FAMILY:M020604002;M020604002;;Perfumes;aura-mugler-perfumes;Fragrance;fragrance;Fragrance > Women's Perfumes > Aura MUGLER > Perfumes;MUGLER;;;;;;Newjam;Canyon Country, Santa Clarita, CA 91351, USA;0;Yes;No;4;Yes;;;;;;;0;0;0;0;0;0;3;0;0;;;;;26-35;Less than 1 year;Female;;;;;BV_RATING_SUMMARY;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
194204792;12/14/2017;12/15/2017;M020604002;Aura MUGLER Eau de Parfum;Great everyday scent!;i love this scent! it is not too strong like most other perfumes and has such a nice floral smell that is light enough to wear everyday. such a great perfume and would highly recommend. I received this product complimentary for testing purposes. So glad i had this opportunity!;https://www.muglerusa.com/fragrance/womens-perfumes/aura-mugler/perfumes/aura-mugler-eau-de-parfum-M020604002.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;tatbxn1opdschy0zsgdigs8oo;BV_FE_FAMILY:M020604002;M020604002;;Perfumes;aura-mugler-perfumes;Fragrance;fragrance;Fragrance > Women's Perfumes > Aura MUGLER > Perfumes;MUGLER;;;;;;jngiroux;Florida, USA;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;26-35;Less than 1 year;Female;;;;;BV_RATING_SUMMARY;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
194204718;12/14/2017;12/15/2017;M020604002;Aura MUGLER Eau de Parfum;Great everyday scent!;i love this scent! it is not too strong like most other perfumes and has such a nice floral smell that is light enough to wear everyday. such a great perfume and would highly recommend.;https://www.muglerusa.com/fragrance/womens-perfumes/aura-mugler/perfumes/aura-mugler-eau-de-parfum-M020604002.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;h3j3bju50j3eev5cvmasukw9j;BV_FE_FAMILY:M020604002;M020604002;;Perfumes;aura-mugler-perfumes;Fragrance;fragrance;Fragrance > Women's Perfumes > Aura MUGLER > Perfumes;MUGLER;;;;;;jnwetherhold;Florida, USA;1;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;26-35;Less than 1 year;Female;;;;;BV_RATING_SUMMARY;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
194204647;12/14/2017;12/15/2017;M020604002;Aura MUGLER Eau de Parfum;Cute Bottle;"I received a free small sample of this to review in exchange for my honest opinion & here it is: At first I didn't like the perfume; it smelled so strong. I gave it a second chance a day later & I loved it. It smells a little sweet & green kinda. I suggest so you won't have the same first experience as I did with this perfume is that you spray it at least 5 inches away from where you're going to spray it. Also, don't smell it right away. I sprayed it close & smelled right away and it was so strong in my nose that it didn't make me really appreciate the smell.";https://www.muglerusa.com/fragrance/womens-perfumes/aura-mugler/perfumes/aura-mugler-eau-de-parfum-M020604002.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;6dljpko2k3enzpyl52xsinepy;BV_FE_FAMILY:M020604002;M020604002;;Perfumes;aura-mugler-perfumes;Fragrance;fragrance;Fragrance > Women's Perfumes > Aura MUGLER > Perfumes;MUGLER;;;;;;JessicaR12;Chicago, Illinois;0;Yes;No;4;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;26-35;Less than 1 year;Female;;;;;BV_RATING_SUMMARY;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
194204487;12/14/2017;12/15/2017;M020604002;Aura MUGLER Eau de Parfum;Surprising, but pleasant scent;"I wasn't sure what to expect when I received this to try out. Read the description and was still unsure of what the scent would be like. When I first sprayed it on I got a wonderful flowery scent, then it changed to a more deep plant/flower scent. I was surprised, but really liked it! For me it wasn't the typical, run-of-the-mill perfume I was expecting. I am really enjoying the smell of this perfume and am excited to keep using it.

I received this complimentary to test out and give my opinion on; the opinions express are fully my own.";https://www.muglerusa.com/fragrance/womens-perfumes/aura-mugler/perfumes/aura-mugler-eau-de-parfum-M020604002.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;df3op4te78nj8t8wxb70g1lrj;BV_FE_FAMILY:M020604002;M020604002;;Perfumes;aura-mugler-perfumes;Fragrance;fragrance;Fragrance > Women's Perfumes > Aura MUGLER > Perfumes;MUGLER;;;;;;beckers;PA;0;Yes;No;4;Yes;;;;;;;0;0;0;0;0;0;1;0;0;;;;;36-45;Less than 1 year;Female;;;;;BV_RATING_SUMMARY;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
194203086;12/14/2017;12/15/2017;M020604002;Aura MUGLER Eau de Parfum;Dark and sensual fragrance;"Upon first spray, you get a huge punch to the senses! It has a lot going on in this fragrance. It smells very botanical, with very minuscule hint of mint. It is a very dark and sensual fragrance, it is kind of mysterious and wonderful for evening wear and the winter time in my opinion. It's perfect for anyone who likes earthy/botanical/natural scents. If you are into light and fresh scents, this is not for you! I happen to really love this fragrance. I sprayed once on my wrist, and dabbed behind the ears. It lasted all day long without any retouch which is incredible. I]find that the longer it sits on the skin, the better it smells. It pairs very well with my skin chemistry. I have had compliments all day long! 
I received this product for free in exchange for my honest review.";https://www.muglerusa.com/fragrance/womens-perfumes/aura-mugler/perfumes/aura-mugler-eau-de-parfum-M020604002.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;hjv3cr70fnfsv2ad3nxuxfrjz;BV_FE_FAMILY:M020604002;M020604002;;Perfumes;aura-mugler-perfumes;Fragrance;fragrance;Fragrance > Women's Perfumes > Aura MUGLER > Perfumes;MUGLER;;;;;;momster731;Henderson, TN;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;26-35;;Female;;;;;BV_RATING_SUMMARY;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
194202833;12/14/2017;12/15/2017;M020604002;Aura MUGLER Eau de Parfum;Unique scent;Very different from other scents I own. Somewhat woodsy but very sweet as well. Very strong bourbon notes so if you don't like that this isn't for you. Not the best scent for me personally as I prefer Alien but think for the right person it would be good. I received this product free for review purposes.;https://www.muglerusa.com/fragrance/womens-perfumes/aura-mugler/perfumes/aura-mugler-eau-de-parfum-M020604002.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;lu4vh70t1rrnaw24y7sf9ntbt;BV_FE_FAMILY:M020604002;M020604002;;Perfumes;aura-mugler-perfumes;Fragrance;fragrance;Fragrance > Women's Perfumes > Aura MUGLER > Perfumes;MUGLER;;;;;;mg01;fairfield, oh;0;No;No;3;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;26-35;Less than 1 year;Female;;;;;BV_RATING_SUMMARY;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
194200362;12/14/2017;12/15/2017;M020604002;Aura MUGLER Eau de Parfum;;I received a free sample of this but I would definitely purchase in the future. The scent lasts the entire day and smells like botanicals. I would recommend this perfume if you're looking for something that lasts the entire day;https://www.muglerusa.com/fragrance/womens-perfumes/aura-mugler/perfumes/aura-mugler-eau-de-parfum-M020604002.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;qgpywde2o4uqzg4ipqh2fxu8f;BV_FE_FAMILY:M020604002;M020604002;;Perfumes;aura-mugler-perfumes;Fragrance;fragrance;Fragrance > Women's Perfumes > Aura MUGLER > Perfumes;MUGLER;;;;;;her06;;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;BV_RATING_SUMMARY;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
194199696;12/14/2017;12/15/2017;M020604002;Aura MUGLER Eau de Parfum;Sophisticated;I received this product complimentary for testing. This perfume is strong when first applied, but it is not so overpowering after a few minutes. The scent is sophisticated. I picture a strong, successful woman wearing this scent. If you do not like sweet or flowery scents, then this is not the perfume for you. This scent is unique and demands attention.;https://www.muglerusa.com/fragrance/womens-perfumes/aura-mugler/perfumes/aura-mugler-eau-de-parfum-M020604002.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;qgd9yeh0w04g9a181dhpwnwl4;BV_FE_FAMILY:M020604002;M020604002;;Perfumes;aura-mugler-perfumes;Fragrance;fragrance;Fragrance > Women's Perfumes > Aura MUGLER > Perfumes;MUGLER;;;;;;InfluensterMichelleM;Oklahoma City, OK, USA;0;Yes;No;4;Yes;;;;;;;0;0;0;0;0;0;1;0;0;;;;;26-35;Less than 1 year;Female;;;;;BV_RATING_SUMMARY;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
194199684;12/14/2017;12/15/2017;M020604002;Aura MUGLER Eau de Parfum;In love with this new fragrance, very feminine;This frangance takes you through a journey. From the first spray till it dries down you get different notes.at first it smells so green, fresh and comes strong. Then it airs out to a vanilla scent, strong at first but then to a subtle musky vanilla. Then again the green fresh notes hit you again, but to a softer hint on freshness. The vanilla notes linger and stay till the dry down. It’s very femine, for mature women. The fragrance is amazing!! It’s unique, yet not for everyone, is more of a mature scent. I love how it works with my skin, it’s long lasting and a little goes a long way. I received a complimentary sample for testing purposes.;https://www.muglerusa.com/fragrance/womens-perfumes/aura-mugler/perfumes/aura-mugler-eau-de-parfum-M020604002.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;ic9zbd3g8frqh15di5q5h2t3g;BV_FE_FAMILY:M020604002;M020604002;;Perfumes;aura-mugler-perfumes;Fragrance;fragrance;Fragrance > Women's Perfumes > Aura MUGLER > Perfumes;MUGLER;;;;;;Chic83;Los Ángeles, ca;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;26-35;Less than 1 year;Female;;;;;BV_RATING_SUMMARY;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
194199253;12/14/2017;12/15/2017;M020604002;Aura MUGLER Eau de Parfum;pretty good;this perfume has a unique smell i never smelled before. Definitely has a great flower smell to it with a musk scent to it. I received this product complimentary for testing purposes and it was great!;https://www.muglerusa.com/fragrance/womens-perfumes/aura-mugler/perfumes/aura-mugler-eau-de-parfum-M020604002.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;t6lc61cksj7xy1jxbewvpac33;BV_FE_FAMILY:M020604002;M020604002;;Perfumes;aura-mugler-perfumes;Fragrance;fragrance;Fragrance > Women's Perfumes > Aura MUGLER > Perfumes;MUGLER;;;;;;JessicaP;Houston, TX, USA;0;Yes;No;4;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;19-25;Less than 1 year;Female;;;;;BV_RATING_SUMMARY;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
194198926;12/14/2017;12/15/2017;M020604002;Aura MUGLER Eau de Parfum;Gorgeous packaging, very strong scent;I received a complimentary sample of this product, and was very excited to try it! Right off the bat, I have to say that I love the packaging! It is gorgeous! The deep, vibrant green tones were very attractive. I was somewhat upset with the fragrance itself. I found it to be very strong, and a little too musky for my taste. I thought that I noticed a hint of citrus, which I really like, but I am more in favor of a floral, tropical scent. This one would be amazing for anyone that is appreciative of something a little stronger and musky. Well done on the scent, but it’s just not the one for me.;https://www.muglerusa.com/fragrance/womens-perfumes/aura-mugler/perfumes/aura-mugler-eau-de-parfum-M020604002.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;60wiv21b3zb1wxtni68i9jbo0;BV_FE_FAMILY:M020604002;M020604002;;Perfumes;aura-mugler-perfumes;Fragrance;fragrance;Fragrance > Women's Perfumes > Aura MUGLER > Perfumes;MUGLER;;;;;;Kylie28;Appleton, WI;0;Yes;No;3;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;26-35;Less than 1 year;Female;;;;;BV_RATING_SUMMARY;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
194196710;12/14/2017;12/15/2017;M020604002;Aura MUGLER Eau de Parfum;Influenster review;I wasn't sure I was going to like this fragrance because I'm not a huge fan of earthy scents, but this one is amazing. It has a beautiful floral, earthy scent that I truly love and the packaging is very cute with the pretty green box and tissue paper. I received this product complimentary for reviewing purposes.;https://www.muglerusa.com/fragrance/womens-perfumes/aura-mugler/perfumes/aura-mugler-eau-de-parfum-M020604002.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;l8t01ajz2cry7gz9f6e6tcpao;BV_FE_FAMILY:M020604002;M020604002;;Perfumes;aura-mugler-perfumes;Fragrance;fragrance;Fragrance > Women's Perfumes > Aura MUGLER > Perfumes;MUGLER;;;;;;Vonnie;;0;No;No;4;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;26-35;Less than 1 year;Female;;;;;BV_RATING_SUMMARY;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
194195972;12/14/2017;12/15/2017;M020604002;Aura MUGLER Eau de Parfum;Not my inner nature, not my aura;"There is a huge disconnect between how the perfume is marketed and how it actually smells. I love the packaging and the artistic vision of the promos. The promos show green lush tropical jungle and a female Tarzan. But when I smell Aura I imagine an old lady boudoir, full of cats, gowns, wigs and golden mirrors and old men smoking cigars in a cabaret. 
The scent is very strong and lasts very long time. It's very sweet powdery vanilla with masculine musky oriental notes mixed in. This scent is something my old aunts and grandmother would like, not for me.
I received a complimentary sample for testing purposes.";https://www.muglerusa.com/fragrance/womens-perfumes/aura-mugler/perfumes/aura-mugler-eau-de-parfum-M020604002.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;lfy2himg6bh6a0j8rgemfc5bm;BV_FE_FAMILY:M020604002;M020604002;;Perfumes;aura-mugler-perfumes;Fragrance;fragrance;Fragrance > Women's Perfumes > Aura MUGLER > Perfumes;MUGLER;;;;;;JoannaNYC;New York, NY;0;Yes;No;2;No;;;;;;;0;0;0;0;0;0;0;0;0;;;;;36-45;4-10 years;Female;;;;;BV_RATING_SUMMARY;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
194195530;12/14/2017;12/15/2017;M020604002;Aura MUGLER Eau de Parfum;i do not love the smell.;I received this perfume as a complimentary sample. The packaging of the actual perfume is absolutely beautiful but unfortunately, I do not care for the smell of this fragrance at all. I cant really even explain what the perfume smells like, I just really didn't like it at all. I would not repurchase this in the future.;https://www.muglerusa.com/fragrance/womens-perfumes/aura-mugler/perfumes/aura-mugler-eau-de-parfum-M020604002.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;3419p2gxio5jespbgad5u16m0;BV_FE_FAMILY:M020604002;M020604002;;Perfumes;aura-mugler-perfumes;Fragrance;fragrance;Fragrance > Women's Perfumes > Aura MUGLER > Perfumes;MUGLER;;;;;;kdoupe19;towanda, pa;0;Yes;No;1;No;;;;;;;0;0;0;0;0;0;0;0;0;;;;;26-35;Less than 1 year;Female;;;;;BV_RATING_SUMMARY;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
194191286;12/14/2017;12/15/2017;M020604002;Aura MUGLER Eau de Parfum;Spicy and unique!;"I love Mugler fragrances. I've worn Alien for years. When I received this from Influenster for sampling purposes, I swear I jumped out of my seat. The smell is so rich and beautiful. I put a small spray on this morning and at 3pm, I can still smell it. It's not overwhelming or anything. It's feminine, spicy, and definitely unique. Definitely consider it for your next fragrance purchase. My last comment is the bottle design. I think the Mugler bottles are pieces of art. The gorgeous emerald color and unique shape should be proudly displayed on your vanity. It's beautiful!
I received a sample of this fragrance for testing purposes from Influenster and Mugler.";https://www.muglerusa.com/fragrance/womens-perfumes/aura-mugler/perfumes/aura-mugler-eau-de-parfum-M020604002.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;inign4058r4c7bqxj3q95j10z;BV_FE_FAMILY:M020604002;M020604002;;Perfumes;aura-mugler-perfumes;Fragrance;fragrance;Fragrance > Women's Perfumes > Aura MUGLER > Perfumes;MUGLER;;;;;;jmiller10;Columbus, OH, USA;0;Yes;No;5;Yes;;;;;;;0;0;0;0;0;0;0;0;0;;;;;26-35;4-10 years;Female;;;;;BV_RATING_SUMMARY;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
194188207;12/14/2017;12/15/2017;M020604002;Aura MUGLER Eau de Parfum;On the fence;"I was excited to received this complimentary sample. I had read up on the brand and saw many wonderful reviews of their other products. My immediate thoughts after the first spritz was ""Woah!"", it was borderline overwhelming sweetness with a medicinal after-scent. Very much reminded me of vicks or some other cough medicine. I still decided to give it a few tries. After a few hours the scent relaxes and has a much more pleasant aroma. I just can't get over that initial punch to my nose. I will say, I have received compliments on the scent so it's nice to know others aren't offended by it. I will not be purchasing this in the future, but I am glad I had the opportunity to give it a try. I received this product complimentary for testing purposes.";https://www.muglerusa.com/fragrance/womens-perfumes/aura-mugler/perfumes/aura-mugler-eau-de-parfum-M020604002.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;;6e6q4vqfkfzzif884o0nctf57;BV_FE_FAMILY:M020604002;M020604002;;Perfumes;aura-mugler-perfumes;Fragrance;fragrance;Fragrance > Women's Perfumes > Aura MUGLER > Perfumes;MUGLER;;;;;;Heather86;Seattle, WA, USA;0;Yes;No;3;No;;;;;;;0;0;0;0;0;0;0;0;0;;;;;26-35;Less than 1 year;Female;;;;;BV_RATING_SUMMARY;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
194187224;12/14/2017;12/14/2017;M020604002;Aura MUGLER Eau de Parfum;Beautiful Scent;This is the perfect Winter scent for me. In my opinion AURA is a feminine yet bold scent. I wore this fragrance and it lasted all day. One of my top 5 winter scents for sure. You have to try this one!;https://www.muglerusa.com/fragrance/womens-perfumes/aura-mugler/perfumes/aura-mugler-eau-de-parfum-M020604002.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;ABC;ps14fcymxfuji39y7jkc8eh4r;BV_FE_FAMILY:M020604002;M020604002;;Perfumes;aura-mugler-perfumes;Fragrance;fragrance;Fragrance > Women's Perfumes > Aura MUGLER > Perfumes;MUGLER;;;;;;Kimberly0220;NYC;0;Yes;No;5;Yes;;;12/14/2017 13:46 (thierrymugler-en_us) Approved by client;;;;0;0;0;0;0;0;6;3;0;;;;;36-45;1-3 years;Female;;;;;BV_RATING_SUMMARY;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
194186273;12/14/2017;12/14/2017;M020604002;Aura MUGLER Eau de Parfum;Bold and beautiful! My new favorite!;This fragrance draws me in like no other I have ever smelt. The initial scent I got was a lovely citrus sweetness, but it didn't last long. It then started to smell very green, but not a light summer green, a heavier darker mysterious green. Almost smells slightly minty. But that too fades, into a warmer Woodsy, sensual vanilla, with an ever so slight indescribable greenness, that Is so refreshing. Which is where it has stayed on me, the dry down is so beautiful. It's bold but not overpowering! It's very refreshing to smell something so different! This perfume definatley makes a statement! It has great lasting power, it stuck with me through the day, and there was a faint lingering smell the next morning on my wrist. When my husband got off work I asked him to smell my wrist and tell me what he thinks, and he really liked it! It's not something I usually go for, I enjoy a little lighter perfumes. But I don't venture out to far because I'm very sensitive and most give me a very bad headache, or make me nauseous, but this did not! I have really enjoyed smelling this all day long! It's very different and I love it!!;https://www.muglerusa.com/fragrance/womens-perfumes/aura-mugler/perfumes/aura-mugler-eau-de-parfum-M020604002.html;HOSTED_AUTHENTICATION_EMAIL;APPROVED;ABC;674y0rq7q46tphhi5xdszfn8p;BV_FE_FAMILY:M020604002;M020604002;;Perfumes;aura-mugler-perfumes;Fragrance;fragrance;Fragrance > Women's Perfumes > Aura MUGLER > Perfumes;MUGLER;;;;;;Momo;Anderson, CA;0;Yes;No;5;Yes;;;12/14/2017 12:20 (thierrymugler-en_us) Approved by client;;;;0;0;0;0;0;0;3;1;0;;;;;26-35;Less than 1 year;Female;;;;;BV_RATING_SUMMARY;en_US;c6.ugc.bazaarvoice.com;6275-en_us;
